Tanimoto,Response_Spearman
0.36504424778761063,-0.037507026017700805
0.25392670157068065,0.383399209486166
0.2891566265060241,0.18509485094850947
0.14826498422712933,0.17320964749536177
0.26037735849056604,0.380970421428208
0.2134387351778656,0.10418222554144886
0.2825112107623318,0.19758881894804228
0.20391061452513967,0.3335004801024219
0.5555555555555556,0.30316481105563436
0.1548223350253807,0.12270238788584739
0.1891891891891892,0.1996022649346578
0.09761904761904762,-0.15274199484725798
0.1628440366972477,-0.003611626468769326
0.10344827586206896,0.15882433356117565
0.17857142857142858,-0.046000600060005996
0.2963917525773196,0.027423889645477314
0.23006833712984054,0.27417048970447033
0.1423948220064725,0.19217065166432257
0.22409638554216868,0.001858900593077808
0.3655913978494624,0.2714757971552964
0.2135593220338983,0.3267326732673267
0.32014388489208634,0.5471485036702428
0.20812182741116753,0.30389228133374335
0.2901960784313726,0.10928184281842819
0.14249363867684478,0.19610771866625668
0.2073669849931787,0.29295282469423417
0.20625,0.1538300603332749
0.16580310880829016,-0.036901535682023485
0.2680921052631579,0.6036858379715522
0.32228360957642727,0.6668773022209207
0.40899795501022496,0.2721742197143361
0.18523878437047755,0.12639357013222713
0.1845841784989858,-0.030883451214690508
0.36813186813186816,0.26440840712685376
0.09787234042553192,0.25586258401792383
0.29250720461095103,0.06008010680907877
0.12471655328798185,0.243191094619666
0.3096153846153846,0.35662201514269076
0.23885350318471338,0.4527422904341364
0.31941544885177453,0.3724847967566414
0.21119592875318066,0.12817617165443254
0.2985714285714286,0.253089066087437
0.14055299539170507,0.4389114724480578
0.22956521739130434,0.028458421763457458
0.26955074875207985,0.1622986271875923
0.05660377358490566,0.05794205794205794
0.25665399239543724,0.3707131521273648
0.11057692307692307,-0.06543926808443266
0.20610687022900764,0.32518066847335136
0.2337917485265226,0.549407114624506
0.16094986807387862,0.24562394127611523
0.2558746736292428,0.1375633889919604
0.26300148588410105,0.17885415555318468
0.14285714285714285,0.12325778578029285
0.24514991181657847,0.20922766202711326
0.23076923076923078,0.172044906835949
0.19642857142857142,0.09340750641187733
0.3582089552238806,0.1852661901205591
0.22937625754527163,0.12304819609972657
0.2715008431703204,0.2901845727088446
0.18840579710144928,0.08359133126934985
0.2047244094488189,0.27138684100709415
0.4444444444444444,0.4963297571993225
0.20108695652173914,0.1018750518014141
0.21861152141802068,0.14760281353474794
0.37410071942446044,0.6497051189984788
0.2,0.1369325912183055
0.2541176470588235,0.12696371240485105
0.2532894736842105,0.13090792702443188
0.24057450628366248,0.39971139971139974
0.18632478632478633,0.09720997668449617
0.2328767123287671,0.5782484018786855
0.07267441860465117,-0.148904576436222
0.26790450928381965,0.03636363636363636
0.17215189873417722,0.1414341434143414
0.039014373716632446,0.08651135701805474
0.265375854214123,0.3952875584531611
0.04,-0.011733203505355404
0.1415929203539823,0.22378886935848957
0.23401162790697674,0.19490536686543947
0.20982142857142858,0.12123765203476373
0.21717171717171718,0.038307830783078305
0.4684873949579832,0.27585618265229916
0.09803921568627451,0.19449916798959507
0.002717391304347826,0.35361336946702804
0.2854984894259819,-0.09594641817122888
0.30184804928131415,0.60249653259362
0.24124513618677043,0.2608023044916249
0.24946695095948826,0.021616317509312453
0.12994350282485875,0.32151044159508274
0.19592476489028213,0.1269029565626286
0.26325088339222613,-0.1183764864207723
0.18876404494382024,0.40058805880588055
0.27342549923195086,0.3811405985319029
0.1721132897603486,0.14503917135496083
0.17540322580645162,0.45849802371541504
0.17972350230414746,0.2599864719387998
0.22135922330097088,0.06445071415976017
0.20484581497797358,0.048074255841246145
0.4611973392461197,0.31255734556705433
0.2532347504621072,0.16108270146358666
0.2574679943100996,0.46121839325722824
0.33400402414486924,-0.0736474590432992
0.22474226804123712,0.4769516951695169
0.2722772277227723,0.3904086205057079
0.11666666666666667,0.003963788726102764
0.21651785714285715,0.1161094759038791
0.4876441515650741,0.1430055658627087
0.3695652173913043,0.3551665725578769
0.14666666666666667,0.02268602540834846
0.2334047109207709,0.13736549165120593
0.022988505747126436,0.48707689083235683
0.22510822510822512,0.00575373993095512
0.19770114942528735,0.24376237623762373
0.23809523809523808,0.1800813008130081
0.1580246913580247,0.04356774912214237
0.20997920997921,0.3369674017685799
0.4988962472406181,0.5050784167289022
0.20784313725490197,0.12425474254742548
0.17559523809523808,-0.031514030218933085
0.11778290993071594,0.3325804630152457
0.18624161073825504,-0.1455127151329683
0.3669201520912547,0.18651761517615176
0.15864022662889518,0.0481103584936218
0.08320493066255778,0.5189158667419538
0.21261682242990654,0.3503791218479986
0.2152230971128609,-0.2714285714285714
0.22289156626506024,0.5347269735540088
0.2593320235756385,-0.06910336950314107
0.10861423220973783,0.05019031601310082
0.1425339366515837,0.25352907961603616
0.2602739726027397,0.1090428558782989
0.09657320872274143,0.1968984755963625
0.24171270718232044,0.42909676374479594
0.24611398963730569,0.12493450322482304
0.28363047001620745,-0.005941426994058572
0.0881057268722467,0.2269783742014127
0.10406091370558376,-0.0781954887218045
0.13793103448275862,0.13754799127344786
0.15338645418326693,0.3325804630152457
0.19777777777777777,-0.003095975232198142
0.26141078838174275,0.5506122448979591
0.35130970724191063,0.26178384722074044
0.2730318257956449,0.14557908676060094
0.22903225806451613,0.17831800011476004
0.26976744186046514,0.22672840035439706
0.3202979515828678,0.03444381705251271
0.37765205091937765,-0.027065739607889938
0.08633093525179857,0.16832847990681418
0.2367758186397985,0.06493506493506493
0.35714285714285715,0.5056153370439085
0.14410480349344978,0.4432535939866815
0.1763085399449036,0.07339656729900632
0.30952380952380953,0.07492309802308039
0.15721649484536082,0.232843137254902
0.24404761904761904,0.3607276218926705
0.22841726618705036,0.17444379732090853
0.17094017094017094,-0.18045112781954886
0.3667953667953668,0.7481648785996614
0.08620689655172414,0.32807017543859646
0.17008196721311475,0.04850361197110423
0.1794871794871795,0.22072336840455337
0.23414634146341465,0.256993699369937
0.28078817733990147,0.18171425305095884
0.2743682310469314,0.0
0.26886145404663925,0.22980902592553082
0.32014388489208634,0.5471485036702428
0.21678321678321677,0.17992104982396248
0.06582278481012659,0.04411764705882353
0.16747572815533981,0.023418329243571966
0.22419928825622776,0.13520749665327977
0.16201117318435754,0.3035292417729292
0.1851063829787234,0.2213438735177865
0.2678018575851393,0.22121238103403928
0.08870967741935484,0.28344625112917793
0.32751937984496127,0.09461637197414774
0.20415879017013233,0.18577075098814227
0.2612244897959184,0.18665429808286949
0.12375249500998003,0.2714285714285714
0.17682926829268292,0.015747719831948927
0.25333333333333335,-0.030013550135501353
0.14814814814814814,0.37353206865401983
0.16010498687664043,0.11587624209575428
0.14705882352941177,0.29678520625889043
0.26327433628318586,0.10997546143177214
0.20416666666666666,0.28545817903955795
0.2818181818181818,0.1673642812883319
0.18120805369127516,0.19996459236965564
0.1696165191740413,0.31893862847603566
0.21896162528216703,0.27804448864831777
0.2014260249554367,0.27452574525745255
0.3182751540041068,0.4389363017934446
0.23543123543123542,0.1984325788375525
0.13877551020408163,-0.05741626794258374
0.20202020202020202,-0.03611971104231166
0.2467948717948718,-0.01530840619498075
0.2962962962962963,0.11914172783738003
0.19494584837545126,0.037922077922077926
0.3745019920318725,0.1307313642756681
0.2144212523719165,0.009912299054005915
0.10961968680089486,0.27834595224228303
0.16071428571428573,0.38240356383517266
0.14184397163120568,0.06658147253903003
0.26595744680851063,0.4363085541170082
0.2937219730941704,0.18008108396457914
0.07102272727272728,-0.03262068068600121
0.17105263157894737,0.06262040904397144
0.20364238410596028,0.19122807017543858
0.15233415233415235,0.07282338979393678
0.3475836431226766,0.13339712918660288
0.11870503597122302,0.360241106920515
0.4868421052631579,0.1293054771315641
0.21145374449339208,0.3089923499766593
0.3201581027667984,0.362052205220522
0.21296296296296297,0.49984280773957523
0.19371069182389938,0.4511575381140599
0.23754152823920266,0.39067299006323397
0.09070294784580499,0.1605647517039922
0.11633663366336634,0.14792489064333725
0.3248898678414097,0.811405985319029
0.24253075571177504,0.43610849124010403
0.1301989150090416,0.13071364046973802
0.24597364568081992,0.23109756097560974
0.34120171673819744,0.21740900532086335
0.11933174224343675,0.16118088108068374
0.11743772241992882,0.2784552845528455
0.24152542372881355,0.205592362143235
0.25142857142857145,0.04349928876244666
0.31811023622047246,0.20966576332429993
0.2135593220338983,0.3267326732673267
0.31837307152875177,0.2939024390243902
0.09090909090909091,0.37551543389633074
0.24942263279445728,0.19214718156703697
0.13452914798206278,0.1176829268292683
0.30286738351254483,-0.22190852625635235
0.22692307692307692,0.31202096680256264
0.2367601246105919,0.17696476964769647
0.30449251247920134,0.4511575381140599
0.20797720797720798,0.4877460687245195
0.19318181818181818,0.026330633063306328
0.15724381625441697,0.07537935748462064
0.12298387096774194,0.21547652916073967
0.3295774647887324,0.2005160516051605
0.14123006833712984,0.3754940711462451
0.2729044834307992,0.4429774216713504
0.2876506024096386,0.09907407407407408
0.19682539682539682,0.5514508513097827
0.31181102362204727,0.06380575945793338
0.12156862745098039,0.0868772004694335
0.3023255813953488,0.13865357943027848
0.24338624338624337,0.16896404566307482
0.13720316622691292,-0.07074575909527367
0.22264875239923224,0.08658909981628904
0.3097713097713098,0.19998835177635407
0.10541310541310542,0.10456631975619317
0.2222222222222222,0.20076439836576904
0.10460251046025104,0.3853356780566692
0.11052631578947368,0.39103539137466004
0.2288329519450801,0.22688302124973697
0.14130434782608695,0.19663574520717375
0.2778649921507064,0.052426000552554614
0.22302158273381295,0.145115753811406
0.01951219512195122,0.15482008631284117
0.3022222222222222,0.22757921689960528
0.10386151797603196,0.1347980155917789
0.35073068893528186,0.12046303211351755
0.13333333333333333,0.06366305329719965
0.16704805491990846,0.27096761853757434
0.23736263736263735,0.2116184786087699
0.21974148061104584,0.24328598511913266
0.1426086956521739,-0.06932478461230214
0.20723684210526316,0.25970879440885264
0.29904306220095694,-0.1555958604502294
0.15851602023608768,0.16916475636278142
0.22184300341296928,-0.02294054321834481
0.25120772946859904,-0.05428194993412384
0.21320754716981133,0.5251129177958447
0.21254355400696864,0.46872177055103875
0.16363636363636364,0.06617329633055812
0.2723809523809524,0.18491837761731625
0.13126491646778043,0.4568040654997177
0.2752808988764045,0.29876528829353527
0.1871345029239766,0.013508546742738237
0.3157894736842105,0.03739022881880025
0.36654135338345867,0.4097007223942208
0.11716621253405994,0.25217449293587507
0.26666666666666666,0.25805980300778397
0.1391509433962264,0.22467726448308975
0.16551724137931034,0.08771910556605017
0.23756906077348067,0.16693694654859706
0.2876712328767123,0.24728997289972898
0.171875,0.0541678520625889
0.25203252032520324,-0.029799841855059208
0.3190394511149228,0.1517143483189955
0.259765625,0.4522868435911915
0.2540983606557377,0.3529079616036138
0.32679738562091504,-0.13936839859169958
0.25950413223140495,0.2100948509485095
0.1452991452991453,0.06432149097262667
0.15077605321507762,-0.04017615176151761
0.30842911877394635,0.050649350649350645
0.2619047619047619,0.10042917484209872
0.22920892494929007,0.3239731142643764
0.12359550561797752,0.4229249011857708
0.3045045045045045,0.09561156001379692
0.0038314176245210726,0.39211833785004513
0.2045889101338432,0.2516376827056439
0.41732283464566927,0.2571428571428571
0.03807106598984772,0.37624209575429085
0.22055137844611528,0.1751806684733514
0.2926829268292683,0.4164408310749774
0.05701754385964912,0.19380314502038437
0.23529411764705882,0.15006406523005242
0.23448275862068965,0.24761023743447427
0.21673003802281368,0.12372294372294372
0.25161290322580643,-0.16904939720473705
0.19433962264150945,0.08049148718412676
0.24629080118694363,0.2751093566627547
0.31290322580645163,0.07803836282058818
0.04819277108433735,0.4193200049364434
0.11940298507462686,0.3731287580344184
0.30510314875135724,0.252266720621151
0.2524850894632207,0.10267837219236335
0.23255813953488372,0.404717530576587
0.19638242894056848,0.09320099755649042
0.2791327913279133,0.32465441519715715
0.16825396825396827,0.12646476412347119
0.2944550669216061,0.1291237113402062
0.2085661080074488,0.282226738934056
0.15625,0.2646616541353383
0.1636828644501279,0.2515309932785661
0.3839869281045752,0.008385899814471243
0.14874141876430205,0.24217308735756915
0.3141025641025641,0.12397204426324986
0.30015082956259426,0.3261566156615661
0.2843601895734597,0.2907073509015257
0.1614785992217899,0.16069459601585517
0.2784552845528455,0.1161170083461632
0.3076923076923077,0.15513709591379496
0.21092077087794434,0.40739357729648995
0.20108695652173914,0.4684138824582964
0.22716627634660422,0.2840203274985884
0.21945432977461446,0.06596657633243
0.054313099041533544,0.13239959061582915
0.0025380710659898475,-0.08394237341605762
0.21782178217821782,0.16352829791710496
0.017094017094017096,0.2199189160354209
0.16451612903225807,0.11531165311653116
0.24829157175398633,0.41448842419716214
0.33035714285714285,0.24964606897246644
0.2240566037735849,-0.008102151931553022
0.3190921228304406,-0.0401863715783343
0.21639344262295082,-0.14112466124661247
0.08169014084507042,0.005256648113790971
0.23130841121495327,0.2652187542859382
0.3373860182370821,-0.18513324776224052
0.2727272727272727,0.26386858046611555
0.2,0.4628862886288629
0.3672566371681416,0.2567187782826984
0.13406593406593406,0.2990504640990078
0.19461077844311378,0.22549877307158864
0.3004115226337449,0.14214790982239286
0.2012779552715655,0.06119487908961593
0.17391304347826086,-0.04424119241192412
0.11703958691910499,0.17868112014453474
0.31898238747553814,0.7662337662337665
0.13120567375886524,0.3222016079158936
0.2679830747531735,0.4803264696468581
0.2,-0.011314363143631434
0.26423357664233577,-0.007937570529617657
0.19138755980861244,0.11774012932124409
0.16862745098039217,0.28831168831168835
0.07530647985989491,0.05002635856433686
0.24056603773584906,0.10667443214909726
0.43050847457627117,0.25127046866177305
0.1277533039647577,0.19018358150656872
0.2551594746716698,0.29045519812580295
0.1814814814814815,0.023735810113519093
0.18661257606490872,-0.1855642929315117
0.2456813819577735,0.14639923183612505
0.18202247191011237,0.09980198019801981
0.32972972972972975,0.34079803691454186
0.1477832512315271,0.04668978624189346
0.2028985507246377,0.35257747673078205
0.27121464226289516,0.6242424242424242
0.3068062827225131,0.07785660941000747
0.22784810126582278,0.6492409240924092
0.12219959266802444,0.21054652213188796
0.0774818401937046,0.17007678410117433
0.10658307210031348,0.22466335931963144
0.19220055710306408,0.18762121786136352
0.203579418344519,0.46609410007468266
0.3129973474801061,0.4511575381140599
0.17415730337078653,0.06799411325396477
0.25671140939597314,0.0009602048436999894
0.08016877637130802,0.10910117434507678
0.30701754385964913,0.010114157686973223
0.4397163120567376,0.35255842312345786
0.10299869621903521,0.13957720045347585
0.4766536964980545,0.46485998193315264
0.23529411764705882,0.12326106594399278
0.22280701754385965,0.03268883015718459
0.2180746561886051,0.026755969714618515
0.32727272727272727,0.22639962454269413
0.3013888888888889,0.12209538034780754
0.26506024096385544,0.40033879164313946
0.25071225071225073,0.2858136366667619
0.13181019332161686,0.18276804697782728
0.1882591093117409,0.05153261823872962
0.18518518518518517,-0.019802102659245514
0.20902612826603326,-0.02551278020711271
0.23333333333333334,0.240983174449765
0.26978998384491115,0.171713048855906
0.291044776119403,0.24344393470607065
0.19477434679334918,0.26108205435994164
0.22743682310469315,0.040774437238127015
0.19765166340508805,0.1160794941282746
0.2554112554112554,0.16148884887631348
0.1540880503144654,0.06254792826221398
0.1992110453648915,-0.12478825522303785
0.273876404494382,0.11110131468093028
0.2838983050847458,0.24948146227638063
0.23027375201288244,0.17566765243057714
0.15982721382289417,0.027429851701696366
0.25678119349005424,0.2875960170697013
0.1449814126394052,0.2361178227825858
0.1454849498327759,0.2614342179559571
0.3068893528183716,0.2976252319109462
0.05333333333333334,0.06171862189074419
0.275,0.6792772444946359
0.27979274611398963,0.549909313986984
0.24193548387096775,0.18925637469326792
0.1620795107033639,0.31980578139114724
0.17702448210922786,0.2421052631578947
0.23943661971830985,-0.031055900621118016
0.22844827586206898,0.12123034859876966
0.037549407114624504,0.4264705882352942
0.19970631424375918,0.506082864138253
0.12937062937062938,0.1451936413101462
0.06791569086651054,0.047458029640771046
0.09336609336609336,-0.16996047430830044
0.19172932330827067,0.12404779686333085
0.07947019867549669,-0.0027424215865332964
0.29690346083788705,0.14748444749302161
0.3198051948051948,0.526134817563389
0.15636363636363637,0.4590626764539809
0.0761904761904762,0.29525469909590635
0.26353790613718414,0.41050254093732363
0.27635327635327633,-0.16731819402584225
0.1570048309178744,0.03650007331892456
0.0679886685552408,0.3304135119394292
0.10385756676557864,-0.1593137254901961
0.21258503401360543,0.09130488629759828
0.09347826086956522,0.2272727272727273
0.18700787401574803,-0.10593663592515734
0.14733542319749215,0.14504558575552318
0.12614678899082568,0.09571579639315213
0.30566037735849055,-0.04810264007554382
0.3198051948051948,0.526134817563389
0.36013986013986016,0.25469462994272013
0.2222222222222222,0.1633884970157352
0.053488372093023255,0.247582993593477
0.14130434782608695,0.2334010840108401
0.3538732394366197,0.125004500450045
0.15942028985507245,0.20688930117501544
0.2002551020408163,0.26070460704607046
0.15144230769230768,0.2368421052631579
0.11440677966101695,0.01840578467518363
0.23615635179153094,0.16528326042889152
0.2710951526032316,0.037940379403794036
0.24558823529411763,0.0543859649122807
0.35,-0.03215744849097219
0.29545454545454547,0.3401449979517372
0.12219451371571072,0.20578848590509397
0.2793053545586107,0.07590187590187593
0.18994413407821228,-0.10514955288313291
0.15990453460620524,0.21031539888682746
0.14227642276422764,0.18335433543354332
0.18695652173913044,0.14059853190287974
0.16179775280898875,0.3218157181571816
0.18928571428571428,0.19083926031294454
0.35177865612648224,0.11863143631436315
0.2584541062801932,0.5017731538627325
0.19230769230769232,0.09993224932249321
0.07017543859649122,0.08086660175267771
0.20098039215686275,0.3446382287044765
0.22245322245322247,0.029948364888123923
0.2136986301369863,0.07801130907927024
0.13370473537604458,0.38080495356037153
0.11330049261083744,0.14846640701071082
0.23163841807909605,0.2911317254174397
0.1839080459770115,0.1758033598905293
0.2505263157894737,0.365330321852061
0.1327319587628866,0.2438135543407982
0.22146507666098808,-0.07709261285698873
0.2836767036450079,0.34821295209644726
0.25617283950617287,0.6745332337565348
0.08450704225352113,-0.19542897327707456
0.23660714285714285,0.21820063217058427
0.3139717425431711,0.32985776128633265
0.1878453038674033,0.06499690785405071
0.2658486707566462,0.22972582972582978
0.19937205651491366,0.02135909381043566
0.00980392156862745,0.3867086264346538
0.1912479740680713,0.12354358989015594
0.21333333333333335,-0.06687550536892638
0.25656565656565655,0.2066291789307209
0.2465753424657534,0.40033879164313946
0.01907356948228883,0.2895551050890857
0.3475409836065574,0.14879757536004887
0.1487758945386064,0.24006988934187534
0.16261682242990655,0.2399774138904574
0.21656050955414013,0.4156901572510192
0.3640776699029126,0.11978021978021978
0.29273084479371314,0.16605218783046102
0.12790697674418605,-0.08759888740382184
0.2073732718894009,0.2773862004685493
0.2910958904109589,0.3520916097440147
0.21008403361344538,0.38480126467931347
0.14722222222222223,0.07845528455284553
0.19969512195121952,0.16909618135151552
0.34471544715447155,0.4048560135516658
0.199438202247191,0.05700680272108843
0.22197802197802197,-0.15844155844155844
0.18781725888324874,0.12279549998507952
0.28909090909090907,0.1404566307478929
0.12910798122065728,0.19908247092713113
0.08690012970168612,0.26304457591433494
0.2616487455197133,0.5376623376623377
0.11267605633802817,-0.08363636363636363
0.21961932650073207,-0.18772299845632764
0.35053763440860214,0.3879819735257364
0.1595238095238095,0.2358115811581158
0.19595959595959597,0.2380984643179765
0.2213375796178344,0.18953243125568983
0.2832116788321168,0.34458551157580286
0.26143790849673204,0.1145894502379265
0.20170454545454544,0.27453323375653477
0.2998204667863555,0.5905092184408002
0.22567287784679088,0.4076767304860088
0.3345323741007194,0.07127920623066256
0.2539964476021314,0.585544889892716
0.22762148337595908,-0.07657858875550605
0.24390243902439024,-0.18906455862977603
0.13417190775681342,0.07841584158415842
0.1095890410958904,0.3916892502258356
0.3327702702702703,0.48766937669376687
0.1962025316455696,0.278182230395244
0.3796875,0.042490118577075096
0.20704845814977973,0.13011701170117013
0.06648936170212766,0.07910650376403802
0.10256410256410256,-0.06265924551638838
0.20606060606060606,0.16447028670887284
0.14316239316239315,0.04555655565556555
0.2413793103448276,0.21836043360433605
0.15706806282722513,0.06561748348407179
0.3213793103448276,0.23308270676691725
0.1812366737739872,-0.14305262622207396
0.2219178082191781,0.22588658865886585
0.2697466467958271,0.11712252422189831
0.2683982683982684,0.22092609032462354
0.32273449920508746,0.14710123211064682
0.23519736842105263,0.5752941176470587
0.21317157712305027,0.07966499519897578
0.23933209647495363,0.09281964807987272
0.2219679633867277,0.4199186991869919
0.26953125,0.3709768492377189
0.19954648526077098,0.008611769229464352
0.2250453720508167,0.17558717253839204
0.19438877755511022,0.16667004151058015
0.2789317507418398,0.30842836408874147
0.263986013986014,0.18622043118313375
0.1772853185595568,0.11128594682582744
0.11836734693877551,0.1563157944877914
0.12552301255230125,0.22380241118105199
0.21258503401360543,0.09130488629759828
0.16037735849056603,-0.017543859649122806
0.2559241706161137,0.2426963512677798
0.2091917591125198,0.18839254241809328
0.20850202429149797,0.284070231596597
0.10362694300518134,0.46583850931677023
0.2457627118644068,0.21693484618975487
0.19529837251356238,0.006383353905836713
0.2032967032967033,0.13891156462585033
0.1644100580270793,0.17008885850991115
0.16298342541436464,0.3679765130984643
0.10144927536231885,0.18198619861986196
0.06622516556291391,0.10823642377040438
0.09289617486338798,0.29395932168887934
0.29411764705882354,0.05542515736690495
0.24373956594323873,0.40004702286486804
